feature_id,domain,feature_class,state,priority,title,source_doc,acceptance_criteria_ref,acceptance_criteria_stub,depends_on,dependency_graph,slo_target_p95_ms,slo_target_p99_ms,compat_level,safety_budget,coverage_min,reliability_error_budget,availability_target,evidence_status,owner,notes
NAI-CORE-RUNTIME-00001,CORE,RUNTIME,proposed,P2,Core orchestration feature 001,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-CORE-RUNTIME-00001,"Given NAI-CORE-RUNTIME-00001 (Core orchestration feature 001) is implemented for core runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",650,1400,2,1.0,94,0.5,99.9,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00467,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 467,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00467,"Given NAI-MULTIMODAL-RUNTIME-00467 (Multimodal capability feature 467) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00466,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00466""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00468,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 468,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00468,"Given NAI-MULTIMODAL-RUNTIME-00468 (Multimodal capability feature 468) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00467,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00467""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00469,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 469,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00469,"Given NAI-MULTIMODAL-RUNTIME-00469 (Multimodal capability feature 469) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00468,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00468""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00470,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 470,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00470,"Given NAI-MULTIMODAL-RUNTIME-00470 (Multimodal capability feature 470) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00469,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00469""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00471,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 471,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00471,"Given NAI-MULTIMODAL-RUNTIME-00471 (Multimodal capability feature 471) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00470,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00470""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00472,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 472,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00472,"Given NAI-MULTIMODAL-RUNTIME-00472 (Multimodal capability feature 472) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00471,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00471""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00473,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 473,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00473,"Given NAI-MULTIMODAL-RUNTIME-00473 (Multimodal capability feature 473) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00472,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00472""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00474,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 474,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00474,"Given NAI-MULTIMODAL-RUNTIME-00474 (Multimodal capability feature 474) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00473,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00473""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00475,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 475,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00475,"Given NAI-MULTIMODAL-RUNTIME-00475 (Multimodal capability feature 475) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00474,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00474""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00476,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 476,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00476,"Given NAI-MULTIMODAL-RUNTIME-00476 (Multimodal capability feature 476) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00475,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00475""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00477,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 477,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00477,"Given NAI-MULTIMODAL-RUNTIME-00477 (Multimodal capability feature 477) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00476,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00476""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00478,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 478,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00478,"Given NAI-MULTIMODAL-RUNTIME-00478 (Multimodal capability feature 478) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00477,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00477""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00479,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 479,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00479,"Given NAI-MULTIMODAL-RUNTIME-00479 (Multimodal capability feature 479) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00478,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00478""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00480,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 480,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00480,"Given NAI-MULTIMODAL-RUNTIME-00480 (Multimodal capability feature 480) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00479,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00479""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00481,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 481,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00481,"Given NAI-MULTIMODAL-RUNTIME-00481 (Multimodal capability feature 481) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00480,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00480""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00482,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 482,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00482,"Given NAI-MULTIMODAL-RUNTIME-00482 (Multimodal capability feature 482) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00481,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00481""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00483,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 483,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00483,"Given NAI-MULTIMODAL-RUNTIME-00483 (Multimodal capability feature 483) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00482,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00482""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00484,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 484,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00484,"Given NAI-MULTIMODAL-RUNTIME-00484 (Multimodal capability feature 484) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00483,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00483""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00485,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 485,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00485,"Given NAI-MULTIMODAL-RUNTIME-00485 (Multimodal capability feature 485) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00484,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00484""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00486,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 486,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00486,"Given NAI-MULTIMODAL-RUNTIME-00486 (Multimodal capability feature 486) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00485,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00485""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00487,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 487,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00487,"Given NAI-MULTIMODAL-RUNTIME-00487 (Multimodal capability feature 487) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00486,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00486""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00488,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 488,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00488,"Given NAI-MULTIMODAL-RUNTIME-00488 (Multimodal capability feature 488) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00487,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00487""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00489,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 489,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00489,"Given NAI-MULTIMODAL-RUNTIME-00489 (Multimodal capability feature 489) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00488,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00488""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00490,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 490,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00490,"Given NAI-MULTIMODAL-RUNTIME-00490 (Multimodal capability feature 490) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00489,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00489""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00491,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 491,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00491,"Given NAI-MULTIMODAL-RUNTIME-00491 (Multimodal capability feature 491) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00490,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00490""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00492,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 492,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00492,"Given NAI-MULTIMODAL-RUNTIME-00492 (Multimodal capability feature 492) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00491,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00491""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00493,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 493,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00493,"Given NAI-MULTIMODAL-RUNTIME-00493 (Multimodal capability feature 493) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00492,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00492""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00494,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 494,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00494,"Given NAI-MULTIMODAL-RUNTIME-00494 (Multimodal capability feature 494) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00493,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00493""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00495,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 495,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00495,"Given NAI-MULTIMODAL-RUNTIME-00495 (Multimodal capability feature 495) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00494,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00494""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
