feature_id,domain,feature_class,state,priority,title,source_doc,acceptance_criteria_ref,acceptance_criteria_stub,depends_on,dependency_graph,slo_target_p95_ms,slo_target_p99_ms,compat_level,safety_budget,coverage_min,reliability_error_budget,availability_target,evidence_status,owner,notes
NAI-CORE-RUNTIME-00001,CORE,RUNTIME,proposed,P2,Core orchestration feature 001,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-CORE-RUNTIME-00001,"Given NAI-CORE-RUNTIME-00001 (Core orchestration feature 001) is implemented for core runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",650,1400,2,1.0,94,0.5,99.9,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00115,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 115,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00115,"Given NAI-MULTIMODAL-RUNTIME-00115 (Multimodal capability feature 115) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00114,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00114""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00116,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 116,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00116,"Given NAI-MULTIMODAL-RUNTIME-00116 (Multimodal capability feature 116) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00115,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00115""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00117,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 117,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00117,"Given NAI-MULTIMODAL-RUNTIME-00117 (Multimodal capability feature 117) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00116,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00116""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00118,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 118,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00118,"Given NAI-MULTIMODAL-RUNTIME-00118 (Multimodal capability feature 118) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00117,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00117""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00119,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 119,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00119,"Given NAI-MULTIMODAL-RUNTIME-00119 (Multimodal capability feature 119) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00118,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00118""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00120,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 120,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00120,"Given NAI-MULTIMODAL-RUNTIME-00120 (Multimodal capability feature 120) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00119,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00119""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00121,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 121,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00121,"Given NAI-MULTIMODAL-RUNTIME-00121 (Multimodal capability feature 121) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00120,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00120""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00122,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 122,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00122,"Given NAI-MULTIMODAL-RUNTIME-00122 (Multimodal capability feature 122) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00121,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00121""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00123,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 123,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00123,"Given NAI-MULTIMODAL-RUNTIME-00123 (Multimodal capability feature 123) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00122,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00122""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00124,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 124,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00124,"Given NAI-MULTIMODAL-RUNTIME-00124 (Multimodal capability feature 124) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00123,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00123""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00125,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 125,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00125,"Given NAI-MULTIMODAL-RUNTIME-00125 (Multimodal capability feature 125) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00124,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00124""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00126,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 126,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00126,"Given NAI-MULTIMODAL-RUNTIME-00126 (Multimodal capability feature 126) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00125,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00125""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00127,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 127,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00127,"Given NAI-MULTIMODAL-RUNTIME-00127 (Multimodal capability feature 127) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00126,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00126""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00128,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 128,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00128,"Given NAI-MULTIMODAL-RUNTIME-00128 (Multimodal capability feature 128) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00127,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00127""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00129,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 129,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00129,"Given NAI-MULTIMODAL-RUNTIME-00129 (Multimodal capability feature 129) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00128,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00128""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00130,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 130,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00130,"Given NAI-MULTIMODAL-RUNTIME-00130 (Multimodal capability feature 130) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00129,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00129""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00131,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 131,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00131,"Given NAI-MULTIMODAL-RUNTIME-00131 (Multimodal capability feature 131) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00130,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00130""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00132,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 132,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00132,"Given NAI-MULTIMODAL-RUNTIME-00132 (Multimodal capability feature 132) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00131,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00131""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00133,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 133,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00133,"Given NAI-MULTIMODAL-RUNTIME-00133 (Multimodal capability feature 133) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00132,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00132""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00134,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 134,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00134,"Given NAI-MULTIMODAL-RUNTIME-00134 (Multimodal capability feature 134) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00133,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00133""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00135,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 135,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00135,"Given NAI-MULTIMODAL-RUNTIME-00135 (Multimodal capability feature 135) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00134,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00134""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00136,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 136,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00136,"Given NAI-MULTIMODAL-RUNTIME-00136 (Multimodal capability feature 136) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00135,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00135""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00137,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 137,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00137,"Given NAI-MULTIMODAL-RUNTIME-00137 (Multimodal capability feature 137) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00136,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00136""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00138,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 138,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00138,"Given NAI-MULTIMODAL-RUNTIME-00138 (Multimodal capability feature 138) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00137,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00137""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00139,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 139,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00139,"Given NAI-MULTIMODAL-RUNTIME-00139 (Multimodal capability feature 139) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00138,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00138""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00140,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 140,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00140,"Given NAI-MULTIMODAL-RUNTIME-00140 (Multimodal capability feature 140) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00139,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00139""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00141,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 141,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00141,"Given NAI-MULTIMODAL-RUNTIME-00141 (Multimodal capability feature 141) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00140,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00140""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00142,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 142,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00142,"Given NAI-MULTIMODAL-RUNTIME-00142 (Multimodal capability feature 142) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00141,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00141""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
NAI-MULTIMODAL-RUNTIME-00143,MULTIMODAL,RUNTIME,proposed,P2,Multimodal capability feature 143,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MULTIMODAL-RUNTIME-00143,"Given NAI-MULTIMODAL-RUNTIME-00143 (Multimodal capability feature 143) handles multimodal input/output, when image/audio/document samples are processed, then modality parsing is accurate, outputs are grounded to source content, and unsafe content is filtered by safety policy before release.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MULTIMODAL-RUNTIME-00142,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MULTIMODAL-RUNTIME-00142""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",2000,5000,2,1.0,90,1.0,99.5,not_started,unassigned,registry v2_3: domain AC + numeric thresholds + dependency graph
